mul_name,single-sided,zero-error,mue_ED0,var_ED0,mue_ED,NMED,var_ED,mue_RED,var_RED,mue_ARED,var_ARED,RMS_ED,RMS_RED,ER,WCE,WCRE
ReFAM_new_sta1_j3_k6,NO,NO,55.3125,19990.777344,73.953125,0.001137,17581.185303,0.008073,0.000758,0.008073,0.000758,151.823088,0.02869,0.432617,760.0,0.42577
ReFAM_new_sta1_j4_k1,NO,NO,2.125,52.484375,3.25,5e-05,46.4375,0.000875,3.9e-05,0.000875,3.9e-05,7.549834,0.006281,0.226563,32.0,0.326531
ReFAM_new_sta1_j4_k2,NO,NO,5.625,263.359375,7.6875,0.000118,235.902344,0.001783,0.000104,0.001783,0.000104,17.175564,0.010332,0.28125,80.0,0.380952
ReFAM_new_sta1_j4_k3,NO,NO,12.625,1133.609375,16.46875,0.000253,1021.780273,0.003173,0.000228,0.003173,0.000228,35.958309,0.015419,0.322266,176.0,0.40553
ReFAM_new_sta1_j4_k4,NO,NO,26.625,4668.109375,34.078125,0.000524,4215.681396,0.005198,0.000447,0.005198,0.000447,73.32803,0.02177,0.360352,368.0,0.417234
ReFAM_new_sta1_j4_k5,NO,NO,54.625,19889.109375,73.414063,0.001129,17483.375427,0.007837,0.00073,0.007837,0.00073,151.238223,0.028135,0.410156,752.0,0.422947
ReFAM_new_sta1_j5_k1,NO,NO,4.25,209.9375,6.5,0.0001,185.75,0.001416,7.2e-05,0.001416,7.2e-05,15.099669,0.008616,0.226563,64.0,0.326531
ReFAM_new_sta1_j5_k2,NO,NO,11.25,1053.4375,15.375,0.000236,943.609375,0.002808,0.000191,0.002808,0.000191,34.351128,0.014087,0.28125,160.0,0.380952
ReFAM_new_sta1_j5_k3,NO,NO,25.25,4534.4375,32.9375,0.000507,4087.121094,0.004819,0.000405,0.004819,0.000405,71.916618,0.020688,0.322266,352.0,0.40553
ReFAM_new_sta1_j5_k4,NO,NO,53.25,19640.4375,72.265625,0.001111,17253.679443,0.007442,0.000684,0.007442,0.000684,149.919979,0.027189,0.382324,736.0,0.417234
ReFAM_new_sta1_j6_k1,NO,NO,8.5,839.75,13.0,0.0002,743.0,0.0022,0.000133,0.0022,0.000133,30.199338,0.011723,0.226563,128.0,0.326531
ReFAM_new_sta1_j6_k2,NO,NO,22.5,4213.75,30.75,0.000473,3774.4375,0.00421,0.000337,0.00421,0.000337,68.702256,0.018838,0.28125,320.0,0.380952
ReFAM_new_sta1_j6_k3,NO,NO,50.5,19081.75,69.8125,0.001074,16758.214844,0.006793,0.000608,0.006793,0.000608,147.07821,0.025574,0.34375,704.0,0.40553
ReFAM_new_sta1_j7_k1,NO,NO,17.0,3359.0,26.0,0.0004,2972.0,0.003235,0.000232,0.003235,0.000232,60.398675,0.015585,0.226563,256.0,0.326531
ReFAM_new_sta1_j7_k2,NO,NO,45.0,17751.0,65.0,0.001,15551.0,0.00577,0.000487,0.00577,0.000487,140.627167,0.022802,0.298828,640.0,0.380952
ReFAM_new_sta2_j1_k1,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new_sta2_j1_k2,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new_sta2_j1_k3,YES,NO,0.875,6.234375,0.875,1.3e-05,6.234375,0.000261,8e-06,0.000261,8e-06,2.645751,0.002854,0.109375,8.0,0.222222
ReFAM_new_sta2_j1_k4,NO,NO,1.75,38.9375,3.0625,4.7e-05,32.621094,0.000805,2.5e-05,0.000805,2.5e-05,6.480741,0.005044,0.246094,16.0,0.222222
ReFAM_new_sta2_j1_k5,NO,NO,2.625,189.109375,7.875,0.000121,133.984375,0.001799,6e-05,0.001799,6e-05,14.0,0.007931,0.375977,32.0,0.285714
ReFAM_new_sta2_j1_k6,NO,NO,8.3125,1310.902344,23.3125,0.000359,836.527344,0.004363,0.000184,0.004363,0.000184,37.148351,0.014249,0.514771,120.0,0.311111
ReFAM_new_sta2_j1_k7,NO,NO,41.125,6832.734375,63.060547,0.00097,4547.367428,0.00955,0.000462,0.00955,0.000462,92.325511,0.023528,0.641708,312.0,0.322581
ReFAM_new_sta2_j1_k8,NO,NO,84.875,28363.234375,131.706787,0.002025,18220.322229,0.017235,0.000983,0.017235,0.000983,188.592153,0.035783,0.717209,696.0,0.328042
ReFAM_new_sta2_j2_k1,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new_sta2_j2_k2,YES,NO,0.875,6.234375,0.875,1.3e-05,6.234375,0.000261,8e-06,0.000261,8e-06,2.645751,0.002854,0.109375,8.0,0.222222
ReFAM_new_sta2_j2_k3,NO,NO,1.75,38.9375,3.0625,4.7e-05,32.621094,0.000805,2.5e-05,0.000805,2.5e-05,6.480741,0.005044,0.246094,16.0,0.222222
ReFAM_new_sta2_j2_k4,NO,NO,2.625,189.109375,7.875,0.000121,133.984375,0.001799,6e-05,0.001799,6e-05,14.0,0.007931,0.375977,32.0,0.285714
ReFAM_new_sta2_j2_k5,NO,NO,8.3125,1310.902344,23.3125,0.000359,836.527344,0.004363,0.000184,0.004363,0.000184,37.148351,0.014249,0.514771,120.0,0.311111
ReFAM_new_sta2_j2_k6,NO,NO,41.125,6832.734375,63.060547,0.00097,4547.367428,0.00955,0.000462,0.00955,0.000462,92.325511,0.023528,0.641708,312.0,0.322581
ReFAM_new_sta2_j2_k7,NO,NO,84.875,28363.234375,131.706787,0.002025,18220.322229,0.017235,0.000983,0.017235,0.000983,188.592153,0.035783,0.717209,696.0,0.328042
ReFAM_new_sta2_j3_k1,YES,NO,0.875,6.234375,0.875,1.3e-05,6.234375,0.000261,8e-06,0.000261,8e-06,2.645751,0.002854,0.109375,8.0,0.222222
ReFAM_new_sta2_j3_k2,NO,NO,1.75,38.9375,3.0625,4.7e-05,32.621094,0.000805,2.5e-05,0.000805,2.5e-05,6.480741,0.005044,0.246094,16.0,0.222222
ReFAM_new_sta2_j3_k3,NO,NO,2.625,189.109375,7.875,0.000121,133.984375,0.001799,6e-05,0.001799,6e-05,14.0,0.007931,0.375977,32.0,0.285714
ReFAM_new_sta2_j3_k4,NO,NO,8.3125,1310.902344,23.3125,0.000359,836.527344,0.004363,0.000184,0.004363,0.000184,37.148351,0.014249,0.514771,120.0,0.311111
ReFAM_new_sta2_j3_k5,NO,NO,41.125,6832.734375,63.060547,0.00097,4547.367428,0.00955,0.000462,0.00955,0.000462,92.325511,0.023528,0.641708,312.0,0.322581
ReFAM_new_sta2_j3_k6,NO,NO,84.875,28363.234375,131.706787,0.002025,18220.322229,0.017235,0.000983,0.017235,0.000983,188.592153,0.035783,0.717209,696.0,0.328042
ReFAM_new_sta2_j4_k1,NO,NO,1.75,38.9375,3.0625,4.7e-05,32.621094,0.000805,2.5e-05,0.000805,2.5e-05,6.480741,0.005044,0.246094,16.0,0.222222
ReFAM_new_sta2_j4_k2,NO,NO,2.625,189.109375,7.875,0.000121,133.984375,0.001799,6e-05,0.001799,6e-05,14.0,0.007931,0.375977,32.0,0.285714
ReFAM_new_sta2_j4_k3,NO,NO,8.3125,1310.902344,23.3125,0.000359,836.527344,0.004363,0.000184,0.004363,0.000184,37.148351,0.014249,0.514771,120.0,0.311111
ReFAM_new_sta2_j4_k4,NO,NO,41.125,6832.734375,63.060547,0.00097,4547.367428,0.00955,0.000462,0.00955,0.000462,92.325511,0.023528,0.641708,312.0,0.322581
ReFAM_new_sta2_j4_k5,NO,NO,84.875,28363.234375,131.706787,0.002025,18220.322229,0.017235,0.000983,0.017235,0.000983,188.592153,0.035783,0.717209,696.0,0.328042
ReFAM_new_sta2_j5_k1,NO,NO,3.5,183.75,7.4375,0.000114,140.683594,0.001636,5.2e-05,0.001636,5.2e-05,14.0,0.007413,0.314453,32.0,0.222222
ReFAM_new_sta2_j5_k2,NO,NO,7.4375,1284.683594,22.6875,0.000349,825.277344,0.004167,0.00017,0.004167,0.00017,36.60601,0.013689,0.477295,112.0,0.285714
ReFAM_new_sta2_j5_k3,NO,NO,40.25,6771.9375,62.371094,0.000959,4501.846664,0.00933,0.000444,0.00933,0.000444,91.60786,0.02304,0.622223,304.0,0.311111
ReFAM_new_sta2_j5_k4,NO,NO,84.0,28277.0,131.072754,0.002016,18152.933183,0.017011,0.000963,0.017011,0.000963,187.970742,0.035394,0.704758,688.0,0.322581
ReFAM_new_sta2_j6_k1,NO,NO,4.8125,1234.839844,20.96875,0.000322,818.311523,0.003706,0.000148,0.003706,0.000148,35.468296,0.01271,0.395996,96.0,0.222222
ReFAM_new_sta2_j6_k2,NO,NO,37.625,6646.359375,60.433594,0.000929,4409.780746,0.008818,0.000407,0.008818,0.000407,89.788641,0.022025,0.578247,288.0,0.285714
ReFAM_new_sta2_j6_k3,NO,NO,81.375,28044.109375,129.249023,0.001988,17960.68994,0.016473,0.000919,0.016473,0.000919,186.188077,0.034503,0.678986,672.0,0.32
ReFAM_new_sta2_j7_k1,NO,NO,31.5,6403.75,56.03125,0.000862,4256.499023,0.007884,0.000363,0.007884,0.000363,86.0,0.020628,0.502686,256.0,0.285714
ReFAM_new_sta2_j7_k2,NO,NO,75.25,27653.4375,125.214844,0.001926,17637.242905,0.015518,0.000859,0.015518,0.000859,182.52671,0.033171,0.634766,640.0,0.311111
ReFAM_new_sta3_j1_k1,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new_sta3_j1_k2,YES,NO,0.125,0.484375,0.125,2e-06,0.484375,5.4e-05,4e-06,5.4e-05,4e-06,0.707107,0.002043,0.03125,4.0,0.444444
ReFAM_new_sta3_j1_k3,NO,NO,0.5,4.75,0.6875,1.1e-05,4.527344,0.000267,2.1e-05,0.000267,2.1e-05,2.236068,0.004581,0.101563,8.0,0.444444
ReFAM_new_sta3_j1_k4,NO,NO,0.40625,34.084961,2.484375,3.8e-05,28.077881,0.000847,6.9e-05,0.000847,6.9e-05,5.85235,0.008364,0.207031,20.0,0.444444
ReFAM_new_sta3_j1_k5,NO,NO,2.4375,186.058594,7.199219,0.000111,140.171249,0.002153,0.000195,0.002153,0.000195,13.856406,0.014141,0.330078,52.0,0.444444
ReFAM_new_sta3_j1_k6,NO,NO,6.921875,917.962646,18.474609,0.000284,624.563808,0.004813,0.000492,0.004813,0.000492,31.07853,0.022691,0.455078,116.0,0.473373
ReFAM_new_sta3_j1_k7,NO,NO,30.0,4687.75,48.335693,0.000743,3251.410747,0.010262,0.001164,0.010262,0.001164,74.751254,0.035621,0.572876,308.0,0.473373
ReFAM_new_sta3_j1_k8,NO,NO,83.6875,21828.402344,117.46875,0.001807,15033.092773,0.02049,0.002556,0.02049,0.002556,169.799882,0.054547,0.676788,692.0,0.476052
ReFAM_new_sta3_j2_k1,YES,NO,0.125,0.484375,0.125,2e-06,0.484375,5.4e-05,4e-06,5.4e-05,4e-06,0.707107,0.002043,0.03125,4.0,0.444444
ReFAM_new_sta3_j2_k2,NO,NO,0.5,4.75,0.6875,1.1e-05,4.527344,0.000267,2.1e-05,0.000267,2.1e-05,2.236068,0.004581,0.101563,8.0,0.444444
ReFAM_new_sta3_j2_k3,NO,NO,0.40625,34.084961,2.484375,3.8e-05,28.077881,0.000847,6.9e-05,0.000847,6.9e-05,5.85235,0.008364,0.207031,20.0,0.444444
ReFAM_new_sta3_j2_k4,NO,NO,2.4375,186.058594,7.199219,0.000111,140.171249,0.002153,0.000195,0.002153,0.000195,13.856406,0.014141,0.330078,52.0,0.444444
ReFAM_new_sta3_j2_k5,NO,NO,6.921875,917.962646,18.474609,0.000284,624.563808,0.004813,0.000492,0.004813,0.000492,31.07853,0.022691,0.455078,116.0,0.473373
ReFAM_new_sta3_j2_k6,NO,NO,30.0,4687.75,48.335693,0.000743,3251.410747,0.010262,0.001164,0.010262,0.001164,74.751254,0.035621,0.572876,308.0,0.473373
ReFAM_new_sta3_j2_k7,NO,NO,83.6875,21828.402344,117.46875,0.001807,15033.092773,0.02049,0.002556,0.02049,0.002556,169.799882,0.054547,0.676788,692.0,0.476052
ReFAM_new_sta3_j3_k1,NO,NO,0.5,4.75,0.6875,1.1e-05,4.527344,0.000267,2.1e-05,0.000267,2.1e-05,2.236068,0.004581,0.101563,8.0,0.444444
ReFAM_new_sta3_j3_k2,NO,NO,0.40625,34.084961,2.484375,3.8e-05,28.077881,0.000847,6.9e-05,0.000847,6.9e-05,5.85235,0.008364,0.207031,20.0,0.444444
ReFAM_new_sta3_j3_k3,NO,NO,2.4375,186.058594,7.199219,0.000111,140.171249,0.002153,0.000195,0.002153,0.000195,13.856406,0.014141,0.330078,52.0,0.444444
ReFAM_new_sta3_j3_k4,NO,NO,6.921875,917.962646,18.474609,0.000284,624.563808,0.004813,0.000492,0.004813,0.000492,31.07853,0.022691,0.455078,116.0,0.473373
ReFAM_new_sta3_j3_k5,NO,NO,30.0,4687.75,48.335693,0.000743,3251.410747,0.010262,0.001164,0.010262,0.001164,74.751254,0.035621,0.572876,308.0,0.473373
ReFAM_new_sta3_j3_k6,NO,NO,83.6875,21828.402344,117.46875,0.001807,15033.092773,0.02049,0.002556,0.02049,0.002556,169.799882,0.054547,0.676788,692.0,0.476052
ReFAM_new_sta3_j4_k1,NO,NO,0.28125,33.420898,2.40625,3.7e-05,27.709961,0.000808,6.6e-05,0.000808,6.6e-05,5.787918,0.008153,0.189453,16.0,0.444444
ReFAM_new_sta3_j4_k2,NO,NO,2.3125,184.652344,7.125,0.00011,139.234375,0.002115,0.000191,0.002115,0.000191,13.784049,0.013981,0.318848,48.0,0.444444
ReFAM_new_sta3_j4_k3,NO,NO,6.796875,914.80249,18.394531,0.000283,622.64122,0.004772,0.000485,0.004772,0.000485,31.0,0.022529,0.44751,112.0,0.473373
ReFAM_new_sta3_j4_k4,NO,NO,29.875,4679.234375,48.238281,0.000742,3244.818222,0.010215,0.001153,0.010215,0.001153,74.644156,0.035464,0.568268,304.0,0.473373
ReFAM_new_sta3_j4_k5,NO,NO,83.5625,21814.808594,117.373779,0.001805,15020.895934,0.020443,0.002544,0.020443,0.002544,169.698262,0.054427,0.674286,688.0,0.476052
ReFAM_new_sta3_j5_k1,NO,NO,1.6875,180.152344,6.75,0.000104,137.4375,0.001946,0.000173,0.001946,0.000173,13.527749,0.013307,0.275879,48.0,0.444444
ReFAM_new_sta3_j5_k2,NO,NO,6.171875,904.907959,18.027344,0.000277,618.014877,0.004606,0.000464,0.004606,0.000464,30.708305,0.022033,0.419189,112.0,0.473373
ReFAM_new_sta3_j5_k3,NO,NO,29.25,4645.9375,47.780273,0.000735,3218.54547,0.010028,0.001121,0.010028,0.001121,74.172097,0.034957,0.550507,304.0,0.473373
ReFAM_new_sta3_j5_k4,NO,NO,82.9375,21745.621094,116.891113,0.001798,14960.717636,0.020247,0.002504,0.020247,0.002504,169.187027,0.053982,0.664017,688.0,0.473373
ReFAM_new_sta3_j6_k1,NO,NO,4.015625,877.374756,16.773438,0.000258,612.151794,0.00413,0.000414,0.00413,0.000414,29.89147,0.020763,0.350708,96.0,0.444444
ReFAM_new_sta3_j6_k2,NO,NO,27.09375,4549.678711,46.253906,0.000711,3144.326157,0.009508,0.001051,0.009508,0.001051,72.689408,0.03378,0.507965,288.0,0.473373
ReFAM_new_sta3_j6_k3,NO,NO,80.78125,21512.639648,115.230469,0.001772,14760.189072,0.019695,0.00241,0.019695,0.00241,167.44626,0.052899,0.638885,672.0,0.473373
ReFAM_new_sta3_j7_k1,NO,NO,21.1875,4371.089844,42.3125,0.000651,3029.652344,0.008341,0.000927,0.008341,0.000927,69.42622,0.031568,0.422913,256.0,0.444444
ReFAM_new_sta3_j7_k2,NO,NO,74.875,20968.734375,110.779297,0.001704,14302.947384,0.018453,0.002246,0.018453,0.002246,163.018404,0.050859,0.589584,640.0,0.473373
ReFAM_sta1_j1_k1_const0,YES,NO,1.25,2.1875,1.25,1.9e-05,2.1875,0.000768,0.000119,0.000768,0.000119,1.936492,0.01095,0.5,5.0,1.0
ReFAM_sta1_j1_k1_const1,NO,YES,1.75,2.1875,2.0,3.1e-05,1.25,233917.23738,6962799815899.444,233917.23738,6962799815899.444,2.291288,2649059.661435,0.875,3.0,30000000.0
ReFAM_sta1_j1_k2_const0,YES,NO,4.25,16.1875,4.25,6.5e-05,16.1875,0.00226,0.000414,0.00226,0.000414,5.85235,0.020482,0.6875,17.0,1.0
ReFAM_sta1_j1_k2_const1,NO,YES,2.75,16.1875,4.1875,6.4e-05,6.214844,545806.887024,37908576775663.37,545806.887024,37908576775663.37,4.873397,6181139.210016,0.9375,10.0,70000000.0
ReFAM_sta1_j1_k3_const0,YES,NO,10.25,79.1875,10.25,0.000158,79.1875,0.004761,0.000994,0.004761,0.000994,13.573872,0.031879,0.78125,41.0,1.0
ReFAM_sta1_j1_k3_const1,NO,YES,4.75,79.1875,8.578125,0.000132,28.165771,1169586.186643,174069995398075.47,1169586.186643,174069995398075.47,10.087121,13245298.307177,0.96875,26.0,150000000.0
ReFAM_sta1_j1_k4_const0,YES,NO,22.25,345.1875,22.25,0.000342,345.1875,0.008933,0.002113,0.008933,0.002113,28.987066,0.046832,0.828125,89.0,1.0
ReFAM_sta1_j1_k4_const1,NO,YES,8.75,345.1875,17.367188,0.000267,120.130798,2417144.786415,743472291452875.6,2417144.786415,743472291452875.6,20.536553,27373616.501498,0.984375,58.0,310000000.0
ReFAM_sta1_j1_k5_const0,YES,NO,46.25,1437.1875,46.25,0.000711,1437.1875,0.01575,0.004232,0.01575,0.004232,59.801756,0.06693,0.851563,185.0,1.0
ReFAM_sta1_j1_k5_const1,NO,YES,16.75,1437.1875,34.949219,0.000537,496.302109,4912261.986974,3070594718790489.5,4912261.986974,3070594718790489.5,41.445748,55630252.890141,0.992188,122.0,630000000.0
ReFAM_sta1_j1_k6_const0,YES,NO,94.25,5861.1875,94.25,0.001449,5861.1875,0.026519,0.0081,0.026519,0.0081,121.425903,0.093824,0.863281,377.0,1.0
ReFAM_sta1_j1_k6_const1,NO,YES,32.75,5861.1875,70.115234,0.001078,2017.603909,9902496.390057,1.2478110914366084e+16,9902496.390057,1.2478110914366084e+16,83.269142,112143525.667428,0.996094,250.0,1270000000.0
ReFAM_sta1_j1_k7_const0,YES,NO,190.25,23669.1875,190.25,0.002926,23669.1875,0.042739,0.014781,0.042739,0.014781,244.671719,0.128872,0.869141,761.0,1.0
ReFAM_sta1_j1_k7_const1,NO,YES,64.75,23669.1875,140.448242,0.00216,8136.041266,19882965.199969,5.030622866897973e+16,19882965.199969,5.030622866897973e+16,166.918393,225170071.222001,0.998047,506.0,2550000000.0
ReFAM_sta1_j1_k8_const0,YES,NO,382.25,87413.1875,382.25,0.005879,87413.1875,0.067412,0.023479,0.067412,0.023479,483.247607,0.167403,0.902344,1529.0,1.0
ReFAM_sta1_j1_k8_const1,NO,YES,128.75,87413.1875,272.099609,0.004185,29951.552578,39843902.823462,2.0201480563195997e+17,39843902.823462,2.0201480563195997e+17,322.474418,451223162.331149,0.999023,1018.0,5110000000.0
ReFAM_sta1_j1_k9_const0,YES,NO,766.25,313717.1875,766.25,0.011784,313717.1875,0.108941,0.033762,0.108941,0.033762,949.134474,0.213613,0.937988,3065.0,1.0
ReFAM_sta1_j1_k9_const1,NO,YES,256.75,313717.1875,519.890625,0.007995,109351.488037,79765778.076589,8.096413253718917e+17,79765778.076589,8.096413253718917e+17,616.147507,903329344.549442,0.999634,2042.0,10230000000.0
ReFAM_sta1_j2_k1_const0,YES,NO,4.0,14.5,4.0,6.2e-05,14.5,0.002083,0.00034,0.002083,0.00034,5.522681,0.01856,0.671875,16.0,1.0
ReFAM_sta1_j2_k1_const1,NO,YES,2.0,14.5,3.5625,5.5e-05,5.808594,467834.474566,27851199263783.773,467834.474566,27851199263783.773,4.301163,5298119.322871,0.8125,10.0,60000000.0
ReFAM_sta1_j2_k2_const0,YES,NO,10.0,76.5,10.0,0.000154,76.5,0.004584,0.000901,0.004584,0.000901,13.28533,0.030366,0.773438,40.0,1.0
ReFAM_sta1_j2_k2_const1,NO,YES,4.0,76.5,8.0625,0.000124,27.496094,1091613.774218,151634307102277.06,1091613.774218,151634307102277.06,9.617692,12362278.420031,0.90625,26.0,140000000.0
ReFAM_sta1_j2_k3_const0,YES,NO,22.0,340.5,22.0,0.000338,340.5,0.008755,0.002003,0.008755,0.002003,28.714108,0.045607,0.824219,88.0,1.0
ReFAM_sta1_j2_k3_const1,NO,YES,8.0,340.5,16.90625,0.00026,118.678711,2339172.373994,696279981589378.6,2339172.373994,696279981589378.6,20.112185,26490596.614353,0.953125,58.0,300000000.0
ReFAM_sta1_j2_k4_const0,YES,NO,46.0,1428.5,46.0,0.000707,1428.5,0.015573,0.004105,0.015573,0.004105,59.535704,0.065938,0.849609,184.0,1.0
ReFAM_sta1_j2_k4_const1,NO,YES,16.0,1428.5,34.515625,0.000531,493.171631,4834289.574548,2973889165792829.5,4834289.574548,2973889165792829.5,41.042661,54747233.002996,0.976563,122.0,620000000.0
ReFAM_sta1_j2_k5_const0,YES,NO,94.0,5844.5,94.0,0.001446,5844.5,0.026342,0.00796,0.026342,0.00796,121.163113,0.093026,0.862305,376.0,1.0
ReFAM_sta1_j2_k5_const1,NO,YES,32.0,5844.5,69.695313,0.001072,2011.063416,9824523.977617,1.2282378875101834e+16,9824523.977617,1.2282378875101834e+16,82.876414,111260505.780282,0.988281,250.0,1260000000.0
ReFAM_sta1_j2_k6_const0,YES,NO,190.0,23636.5,190.0,0.002922,23636.5,0.042562,0.014632,0.042562,0.014632,244.410515,0.128232,0.868652,760.0,1.0
ReFAM_sta1_j2_k6_const1,NO,YES,64.0,23636.5,140.035156,0.002154,8122.655014,19804992.787516,4.991244365718439e+16,19804992.787516,4.991244365718439e+16,166.530778,224287051.334855,0.994141,506.0,2540000000.0
ReFAM_sta1_j2_k7_const0,YES,NO,382.0,87380.5,382.0,0.005875,87380.5,0.067234,0.023331,0.067234,0.023331,483.016045,0.166887,0.901855,1528.0,1.0
ReFAM_sta1_j2_k7_const1,NO,YES,128.0,87380.5,271.743164,0.004179,29920.152785,39765930.410995,2.0122491467509078e+17,39765930.410995,2.0122491467509078e+17,322.124976,450340142.444002,0.99707,1018.0,5100000000.0
ReFAM_sta1_j2_k8_const0,YES,NO,766.0,313684.5,766.0,0.01178,313684.5,0.108764,0.03362,0.108764,0.03362,948.915434,0.21319,0.9375,3064.0,1.0
ReFAM_sta1_j2_k8_const1,NO,YES,256.0,313684.5,519.563965,0.00799,109273.786436,79687805.664113,8.080592225242177e+17,79687805.664113,8.080592225242177e+17,615.808818,902446324.662299,0.998657,2042.0,10220000000.0
ReFAM_sta1_j3_k1_const0,YES,NO,9.0,65.0,9.0,0.000138,65.0,0.003992,0.000673,0.003992,0.000673,12.083046,0.026256,0.734375,36.0,1.0
ReFAM_sta1_j3_k1_const1,NO,YES,3.0,65.0,7.0,0.000108,25.0,935668.949415,111404797054586.69,935668.949415,111404797054586.69,8.602325,10596238.645741,0.789063,24.0,120000000.0
ReFAM_sta1_j3_k2_const0,YES,NO,21.0,321.0,21.0,0.000323,321.0,0.008164,0.001717,0.008164,0.001717,27.604347,0.042234,0.804688,84.0,1.0
ReFAM_sta1_j3_k2_const1,NO,YES,7.0,321.0,16.0,0.000246,114.0,2183227.549246,606537228405620.5,2183227.549246,606537228405620.5,19.235384,24724556.840063,0.894531,56.0,280000000.0
ReFAM_sta1_j3_k3_const0,YES,NO,45.0,1393.0,45.0,0.000692,1393.0,0.014981,0.003764,0.014981,0.003764,58.463664,0.063152,0.839844,180.0,1.0
ReFAM_sta1_j3_k3_const1,NO,YES,15.0,1393.0,33.6875,0.000518,483.152344,4678344.749816,2785119926338376.0,4678344.749816,2785119926338376.0,40.224371,52981193.228706,0.947266,120.0,600000000.0
ReFAM_sta1_j3_k4_const0,YES,NO,93.0,5777.0,93.0,0.00143,5777.0,0.025751,0.00757,0.025751,0.00757,120.108284,0.090739,0.857422,372.0,1.0
ReFAM_sta1_j3_k4_const1,NO,YES,31.0,5777.0,68.90625,0.00106,1989.928711,9668579.152885,1.1895556663104622e+16,9668579.152885,1.1895556663104622e+16,82.085321,109494466.005993,0.973633,248.0,1240000000.0
ReFAM_sta1_j3_k5_const0,YES,NO,189.0,23505.0,189.0,0.002907,23505.0,0.041971,0.014207,0.041971,0.014207,243.363925,0.126365,0.866211,756.0,1.0
ReFAM_sta1_j3_k5_const1,NO,YES,63.0,23505.0,139.265625,0.002142,8079.085693,19649047.962778,4.9129515500083816e+16,19649047.962778,4.9129515500083816e+16,165.752828,222521011.560565,0.986816,504.0,2520000000.0
ReFAM_sta1_j3_k6_const0,YES,NO,381.0,87121.0,381.0,0.005859,87121.0,0.066643,0.022886,0.066643,0.022886,481.95643,0.16531,0.900391,1524.0,1.0
ReFAM_sta1_j3_k6_const1,NO,YES,127.0,87121.0,271.013672,0.004168,29801.589657,39609985.586248,1.9964977462779654e+17,39609985.586248,1.9964977462779654e+17,321.32538,448574102.66971,0.994385,1016.0,5080000000.0
ReFAM_sta1_j3_k7_const0,YES,NO,765.0,313425.0,765.0,0.011765,313425.0,0.108173,0.033194,0.108173,0.033194,947.971519,0.211886,0.936035,3060.0,1.0
ReFAM_sta1_j3_k7_const1,NO,YES,255.0,313425.0,519.003906,0.007982,109084.945297,79531860.839369,8.048996586967535e+17,79531860.839369,8.048996586967535e+17,615.1829,900680284.888004,0.997559,2040.0,10200000000.0
ReFAM_sta1_j4_k1_const0,YES,NO,18.0,260.0,18.0,0.000277,260.0,0.006673,0.001188,0.006673,0.001188,24.166092,0.035108,0.734375,72.0,1.0
ReFAM_sta1_j4_k1_const1,NO,YES,6.0,260.0,14.0,0.000215,100.0,1871337.899709,445619188215178.8,1871337.899709,445619188215178.8,17.204651,21192477.291482,0.789063,48.0,240000000.0
ReFAM_sta1_j4_k2_const0,YES,NO,42.0,1284.0,42.0,0.000646,1284.0,0.01349,0.003094,0.01349,0.003094,55.208695,0.057238,0.804688,168.0,1.0
ReFAM_sta1_j4_k2_const1,NO,YES,14.0,1284.0,32.0,0.000492,456.0,4366455.100413,2426148913605721.0,4366455.100413,2426148913605721.0,38.470768,49449113.680126,0.894531,112.0,560000000.0
ReFAM_sta1_j4_k3_const0,YES,NO,90.0,5572.0,90.0,0.001384,5572.0,0.024259,0.006775,0.024259,0.006775,116.927328,0.08581,0.839844,360.0,1.0
ReFAM_sta1_j4_k3_const1,NO,YES,30.0,5572.0,67.375,0.001036,1932.609375,9356689.503548,1.1140479705286908e+16,9356689.503548,1.1140479705286908e+16,80.448741,105962386.457412,0.947266,240.0,1200000000.0
ReFAM_sta1_j4_k4_const0,YES,NO,186.0,23108.0,186.0,0.00286,23108.0,0.04048,0.013313,0.04048,0.013313,240.216569,0.122276,0.857422,744.0,1.0
ReFAM_sta1_j4_k4_const1,NO,YES,62.0,23108.0,137.8125,0.002119,7959.714844,19337158.313477,4.758222665210961e+16,19337158.313477,4.758222665210961e+16,164.170643,218988932.011985,0.973633,496.0,2480000000.0
ReFAM_sta1_j4_k5_const0,YES,NO,378.0,86340.0,378.0,0.005813,86340.0,0.065152,0.021932,0.065152,0.021932,478.773433,0.161793,0.895508,1512.0,1.0
ReFAM_sta1_j4_k5_const1,NO,YES,126.0,86340.0,269.578125,0.004146,29543.634521,39298095.936968,1.9651806199956458e+17,39298095.936968,1.9651806199956458e+17,319.712371,445042023.121129,0.987793,1008.0,5040000000.0
ReFAM_sta1_j4_k6_const0,YES,NO,762.0,312132.0,762.0,0.011719,312132.0,0.106681,0.032247,0.106681,0.032247,944.868245,0.208873,0.932129,3048.0,1.0
